Word,left,center,right
tabloid,0.7183566926617623,0.013421531463677848,0.2682217758745598
fairness,0.71789767259962,0.015175288081783792,0.2669270393185962
influencing,0.7177747226799893,0.13483093710191857,0.14739434021809197
##bet,0.7177684843504482,0.27983229489764777,0.0023992207519039797
suffolk,0.7176754139141168,0.22280696749011233,0.05951761859577081
teens,0.7166389925446158,0.23969712175674718,0.04366388569863684
database,0.7164309825667052,0.06961915736826102,0.21394986006503386
declining,0.7163206760906004,0.08991519030301286,0.19376413360638678
abrupt,0.7162455211166917,0.10037036028646358,0.18338411859684473
contracted,0.7155658702885512,0.21934517543264156,0.0650889542788072
##13,0.7153380382249263,0.04700332054975861,0.23765864122531521
intentions,0.7150057565497422,0.07451217402594924,0.21048206942430858
pregnant,0.714340868821577,0.027612691122629648,0.2580464400557933
exposure,0.7122060816537152,0.08764965072272096,0.2001442676235638
valiant,0.7117148904369528,0.26297891795894707,0.025306191604100057
merits,0.7106249810080876,0.1680060240793164,0.12136899491259606
apartheid,0.709859243351506,0.08405398520943788,0.2060867714390563
devin,0.7090916744348366,0.149253603702241,0.1416547218629224
inmate,0.7081331183459065,0.2693403093302744,0.022526572323819084
405,0.7057257462435742,0.269938005513506,0.024336248242919717
considerations,0.7048378443867427,0.005336113360151908,0.2898260422531053
##nge,0.7045160647404242,0.2690097720769081,0.026474163182667737
##hend,0.704191655546441,0.20635468551108047,0.08945365894247856
rumbling,0.7031555951284583,0.2539439681303012,0.04290043674124063
crossings,0.7028090757589632,0.0959256293116263,0.20126529492941042
destruction,0.7011654648682593,0.10893365010292141,0.18990088502881927
valet,0.7008220002564145,0.22937475994575648,0.06980323979782904
evaluate,0.6997783754615223,0.05174392461369186,0.24847769992478588
cyrus,0.6995864593892958,0.08982247768305206,0.2105910629276521
ate,0.6992792778807203,0.26138094832587133,0.03933977379340836
topics,0.699220676570532,0.2995395099448725,0.0012398134845955785
##mer,0.6989564191429488,0.16195173382872544,0.1390918470283257
attracting,0.6988191238966768,0.08515254780793015,0.21602832829539295
evan,0.6974498806719097,0.26580740094687266,0.03674271838121775
simplified,0.6970235035001808,0.19411862320015189,0.10885787329966738
incarcerated,0.696948438895293,0.052315665368021985,0.25073589573668503
##rc,0.6967713578986104,0.2547772795461807,0.04845136255520885
##gged,0.6966465039619326,0.1162560654609503,0.1870974305771171
anna,0.696427771541161,0.046592267696256864,0.25697996076258206
fen,0.6964037852815385,0.18725710037596774,0.1163391143424938
viable,0.6960290812207081,0.05579662880088091,0.2481742899784109
borrowed,0.6954254329223256,0.2757276659983382,0.028846901079336188
riches,0.6953631910002555,0.2740223709681542,0.03061443803159036
##als,0.6952946741318723,0.26907286144488607,0.03563246442324157
bedroom,0.6949549042321255,0.29213361056674003,0.01291148520113448
##fest,0.6947285433280154,0.24562919047929316,0.0596422661926915
ankara,0.694361109604262,0.05398337895248462,0.25165551144325343
