Word,left,center,right
63,0.8093005446046051,0.01921822763116222,0.1714812277642326
reunited,0.8075432214453736,0.11862133938312801,0.07383543917149854
assign,0.8068478473605221,0.16533058672550144,0.02782156591397638
##frid,0.8039946287623101,0.08764382211079111,0.10836154912689884
##ix,0.8024076080835428,0.07758536097147613,0.12000703094498102
##acious,0.8007520419914317,0.11873559837907009,0.08051235962949825
lands,0.8007385556444475,0.062370773845913115,0.1368906705096394
outnumbered,0.7978544991927009,0.13396665097248645,0.0681788498348126
##bert,0.7972297793792814,0.13998823728226129,0.06278198333845739
##bill,0.7957846390320044,0.18574887718653021,0.01846648378146534
##fixed,0.7957826242363153,0.18910145639866494,0.015115919365019688
pleas,0.7934530865746011,0.009912491435627543,0.19663442198977146
spraying,0.7914295318963604,0.03155999739753056,0.17701047070610906
##vus,0.7901826254536932,0.036374618204088424,0.1734427563422184
trapped,0.7901212073014908,0.12109580163947013,0.08878299105903902
containers,0.7889614330420326,0.1126347885577751,0.09840377840019238
seville,0.7876464069614577,0.012304729120089146,0.20004886391845325
therefore,0.7827637724606177,0.11537323675105698,0.1018629907883253
dinners,0.7820815929539824,0.018762732716621548,0.1991556743293961
rocky,0.78191547992439,0.16558095445736823,0.05250356561824168
trained,0.7813008331650814,0.03213997793109129,0.18655918890382744
shadow,0.7809411672684141,0.1641293563394045,0.05492947639218136
diplomats,0.7807758828960377,0.19385734727025772,0.0253667698337047
masters,0.7790432417106059,0.06002528136128021,0.16093147692811396
xi,0.777890214154373,0.09767109832993938,0.12443868751568772
##rating,0.7757393579311433,0.12308756634261465,0.10117307572624208
screen,0.774693179035887,0.2206815420946553,0.00462527886945766
##hoot,0.7732236426273609,0.09696773999868628,0.12980861737395297
variations,0.7714620291383852,0.1765289782227819,0.052008992638832824
capabilities,0.7707056369362355,0.14420895413709592,0.0850854089266685
##dication,0.7699391796286384,0.059818556408414915,0.17024226396294673
disappearing,0.7694382614457375,0.16375183255996487,0.06680990599429783
erie,0.769272216199279,0.19876578713670265,0.03196199666401834
verified,0.7690770609632347,0.18580277305381782,0.04512016598294746
##uance,0.7684928179446895,0.09037260819964574,0.14113457385566475
technician,0.7681222743767773,0.14223676142051775,0.08964096420270501
contemplating,0.7678590862735641,0.0007643202521898628,0.231376593474246
che,0.7675756137763842,0.18276123374048753,0.04966315248312838
tumble,0.7659395563189048,0.1852602299665578,0.04880021371453736
greens,0.765774275453563,0.14411249463862066,0.0901132299078164
horrific,0.7651653748599346,0.18335104815302916,0.05148357698703615
01,0.7650548109764714,0.03848734218222482,0.19645784684130363
tickets,0.7647937354302194,0.18633397716486055,0.048872287404919945
##rys,0.7632651674371256,0.08944610015911951,0.14728873240375487
ali,0.7628063077449206,0.10045641550257901,0.13673727675250041
exhaustion,0.762216527127116,0.1901710420366321,0.047612430836252016
designate,0.7621292848408684,0.1030074267139102,0.13486328844522155
wright,0.7617325892963306,0.026947202374921615,0.21132020832874776
diane,0.7608336499729493,0.06405993340350642,0.1751064166235442
axes,0.760433895967451,0.1852505856973218,0.05431551833522709
walt,0.7593759117635579,0.11158691119112647,0.12903717704531556
helmet,0.7592126073136054,0.23286169255502237,0.007925700131372214
##ners,0.758242700335987,0.06258331860752081,0.1791739810564922
##cht,0.7579986989607966,0.08513952916365362,0.15686177187554978
appropriately,0.7578827502560355,0.1995589385207779,0.04255831122318662
signatures,0.75735413192759,0.0032013000699310733,0.2394445680024789
stout,0.7536442661465885,0.1329475291046012,0.11340820474881028
ensuring,0.7527565909335927,0.13263152659221342,0.11461188247419375
1858,0.7520824199136101,0.04087074220978785,0.20704683787660208
generic,0.7517250671087317,0.08376067593954188,0.16451425695172642
munich,0.751324961996133,0.23631422670601773,0.012360811297849255
egyptian,0.7502345875869518,0.05798428575162937,0.19178112666141878
##az,0.7487179420615746,0.2152992567688312,0.035982801169594285
##tma,0.7482727983456678,0.028244399680524328,0.22348280197380777
declining,0.7481958953605763,0.02795045109642724,0.22385365354299647
fallon,0.74690630939992,0.09939611421445164,0.1536975763856283
kristen,0.7466537562424851,0.1076328194063408,0.14571342435117396
librarian,0.7461479258665111,0.027885627579357412,0.22596644655413156
ring,0.7453993922621694,0.16353023359547328,0.09107037414235727
knowing,0.7452191337745083,0.19316395010041268,0.06161691612507908
simulate,0.7440795844125694,0.01963558965364356,0.23628482593378713
crescent,0.743602609619906,0.1533424896555871,0.1030549007245069
##org,0.7434191420674048,0.02921750045397867,0.22736335747861652
rigged,0.7430309630897086,0.13814780074376498,0.11882123616652643
null,0.7430194349473906,0.04149357918634241,0.21548698586626697
catalina,0.7428828373547615,0.07827009473414522,0.17884706791109328
deploy,0.7421611306931732,0.0034712419279296384,0.2543676273788971
documenting,0.741794005243549,0.05711929343930925,0.2010867013171417
annexation,0.7412797258288047,0.2519831179870867,0.0067371561841084796
acute,0.7403792407266601,0.212791860038522,0.04682889923481797
