Word,Importance
gardner,0.03537543688510603
somehow,0.035361105964475385
dumped,0.03527363697948935
fin,0.035242128418136835
rus,0.035215997444397164
averaging,0.03505537900675001
contenders,0.03503642391162943
##edo,0.03498438940985553
punched,0.03492490140267451
mantra,0.03489618455785045
construction,0.034879866445571596
explores,0.034879589574847415
boasts,0.03482882049832971
hugging,0.0347667840046772
murderous,0.0347577173878662
pic,0.03474679512051503
cnn,0.034733125822543946
punches,0.034620740094614744
autonomy,0.03461912766344684
cautious,0.03456268677644113
darkened,0.03455934966376978
shy,0.03451439318910151
infiltrate,0.03447354160553941
warily,0.034417279518787675
hugely,0.03440448827222446
##ming,0.034346287018037575
graph,0.03433697880589001
avoiding,0.0343041565992059
magnitude,0.034267164123011146
joking,0.034216094316117183
knife,0.03416124381075065
substance,0.03409944534733192
davidson,0.034097917149645274
abruptly,0.03400788941804821
lied,0.033934326425631274
##gie,0.033895384179155975
reputation,0.03388591223551334
switzerland,0.03386728784876443
##nik,0.03385864282467514
##quil,0.0338565375095946
brandenburg,0.03382633537084967
##ipe,0.03379663347110436
internally,0.0337379429299042
cultural,0.03369036285740069
spying,0.033671053067291325
stating,0.03362712694829211
watch,0.033612378074620655
cairo,0.03359955467008317
dare,0.033569261820658905
tourist,0.03356533210010513
##miento,0.03352625241770988
dread,0.033482865759897444
cindy,0.03342028391462723
expensive,0.0333959675858546
##uising,0.03337773051311132
amplified,0.033372556517316375
stereotypes,0.03327358575883391
reportedly,0.0331296506327992
offenders,0.03311445145954084
##ein,0.03307869742963812
xavier,0.03306078911833986
logistics,0.03296737590062351
obama,0.0329010017327763
careless,0.032858554579486624
##lco,0.03285407351914324
seated,0.03276193392100724
yi,0.032759700542555864
sensing,0.03275518782942576
remnants,0.032746114772670726
ripped,0.03264469767361152
businessmen,0.03263525953929491
statesman,0.032626766644743815
pont,0.032613512176519276
##rogated,0.03259295796156615
blasted,0.03258657750291007
displaced,0.0325801391842819
remembered,0.03257948015169358
tex,0.032511651565658946
##not,0.03226675558934134
axes,0.0322137291314426
spelled,0.032153374348826216
stinging,0.03214702926463341
escape,0.03214515665669634
ourselves,0.03213033196045884
clicking,0.03210072718213526
nickname,0.03209204016968779
##cio,0.03207753051504888
comparable,0.03205721990715865
detached,0.032052907376072255
hungarian,0.03205088227286667
92,0.032010845242675036
peggy,0.03199893895456407
debut,0.031977270749876996
shall,0.03193654002453577
vt,0.03191359544613078
portrait,0.03191151123300926
##rization,0.03185597261110179
##gard,0.03184054102050463
cat,0.03181724426938186
mutual,0.03181589260893364
okay,0.03181290611212603
cave,0.0317529264870118
christchurch,0.031716603349207645
swiped,0.03171633609302905
##ego,0.03162708815397681
obscure,0.03156653463262447
##sos,0.03155337159980886
eastman,0.03148459731221902
compare,0.03140692670527223
cable,0.0313156355427271
sampling,0.03130074056724823
illustration,0.03125061592981732
lesson,0.031196779525288182
revealed,0.031185094191491236
convergence,0.03110544207908132
mccain,0.031056609636826285
aggregator,0.0310206356503571
horrific,0.030944473397081645
subcommittee,0.030935559535373733
why,0.030929478798336477
damascus,0.030918300860832533
malcolm,0.0308189974907609
restarted,0.03077193208111678
frequently,0.030768202419152055
emerges,0.03072261454690116
warsaw,0.030684179516831514
colts,0.03067534311915191
plagued,0.030624429518504276
joshua,0.0305917378426517
##bbled,0.030585246372653693
somerset,0.030576291076881024
spin,0.03056473340357673
##outs,0.030515923944748002
drama,0.030505668315684967
movie,0.0304438427331776
stunned,0.03040197717142282
unexpected,0.030387797459926914
observed,0.0303724338243899
predicted,0.03023868790637144
##riding,0.03022834945615429
brothers,0.030197576138140763
sky,0.0301720362316548
hannah,0.030162662549602884
batter,0.030159984637873928
##aca,0.030124631350609138
nan,0.030104127876500648
embarrassing,0.030085222584871053
##np,0.030082933663341714
##imated,0.03007885222646894
hammer,0.030038112528843367
##isi,0.029999325912597227
wendy,0.029996181351744186
##ota,0.02997950931138514
pandora,0.029949229561295677
169,0.029906474535736867
premium,0.029896803068412314
squeak,0.02989402754419584
dominating,0.029871344270423605
walters,0.029854520095116292
withdrawn,0.02973344708050604
##aq,0.029623308265493725
cn,0.02960385456149246
##nl,0.029576299390084864
founders,0.029561368112825864
##01,0.029538619758536732
telecommunications,0.02953817965542325
hotter,0.029482442595159915
hobbs,0.029464374175912564
ambiguity,0.029463754947738084
dust,0.02939960028755923
tomorrow,0.029397705173219036
puppet,0.029376705713533235
pound,0.029316417638231382
jefferson,0.029279112582843738
levin,0.029273612949774916
lifts,0.029266321476389915
depressed,0.02925368563021453
geo,0.029245957476216812
apartments,0.029232993713870392
##nka,0.029229726480927195
budgets,0.02921837628683907
##fed,0.02920541117130397
##cit,0.029153029178241918
inhuman,0.029138206809822913
admiration,0.02907574832135847
##gart,0.029074228446434383
frankly,0.029073346896830367
figurative,0.02903891282219425
pneumonia,0.02902519080542406
slick,0.02900150504773143
thrilled,0.02898444067204521
utterly,0.028896329937730093
currency,0.02889350890256165
##nat,0.028893138590312034
rum,0.02888360739761967
demographic,0.02885285715580173
priorities,0.02885206885923524
tall,0.02883844128360942
cuban,0.028828054377764502
venice,0.0288017121722292
brutal,0.02879932663163884
reversed,0.028713418528460644
##ith,0.02869775716746728
##onte,0.028648317718945396
revelation,0.028645314424009468
opens,0.02863506410403274
presumed,0.028604215780601995
medal,0.02856455906776749
complaining,0.02856165980174115
soap,0.028561617319410572
demonstrated,0.028555566302704876
despair,0.028531131410705343
genesis,0.028512971843093274
##izzly,0.02849666180146259
marxism,0.0284761780364571
reactor,0.028464166131578775
funny,0.028448548975058125
faction,0.028445081484575835
stacey,0.028376064609208503
criteria,0.028358129925857768
##oto,0.028345595651520818
centuries,0.028341032946068923
relentless,0.02833800346036203
commuter,0.028333190371016344
matters,0.028321582009295767
##ech,0.028292473794590597
cartoons,0.028291004605072997
katy,0.028289786169720936
pig,0.02827125362952065
pains,0.028220020802969988
mana,0.028209864887372822
mick,0.028180570481688125
stormy,0.028173089185774897
documentary,0.028155583900108562
herself,0.028148802471646764
arthur,0.028110810882266912
scaled,0.02810010849138478
##son,0.028097570215432428
chuck,0.028088030075692556
cleveland,0.028084786256367657
racing,0.02806784977134574
badly,0.02803927460977725
dial,0.027990648340126302
##bus,0.027929745358845015
##with,0.02789141514199406
##egorical,0.027862808852475558
##ured,0.02785452648454259
commanders,0.02784322537512271
alps,0.02783972688350085
precisely,0.02780788937783727
##ipes,0.027763534284343624
scout,0.027750169916631793
coward,0.02771380732860211
involves,0.027712708569058882
labour,0.02769608369963632
detonated,0.027665666192214996
investor,0.027602224244905275
durable,0.027590647960445507
marker,0.027587482423058356
abandoning,0.027581595293245807
donovan,0.02756357478226137
viral,0.02755845852959228
declared,0.027556563557271284
dispersed,0.027547896112316984
aisles,0.02749772096478923
upset,0.02749025539547552
##15,0.027487387615662693
furious,0.027440078758635494
##mu,0.02742090234023159
cafe,0.02740933178548034
spectacle,0.027402990266281412
##tsu,0.027381340006311053
nobel,0.027352181314664253
##11,0.027317860338051607
inevitable,0.027311733519474378
injuring,0.027290402723973196
january,0.02728342610933017
intensely,0.027273673614803328
##itt,0.027273029686428737
1961,0.02720562668343068
pamela,0.027179013446924125
##alia,0.027165979087428203
cc,0.027161011870107506
slammed,0.027141369350242656
parrot,0.02710130935827778
##ilo,0.027100502035012623
surfaced,0.02708190690361427
greeks,0.02705938688223741
##lane,0.027047818805282457
respectful,0.02698344073220071
conditioning,0.02697529774126856
abandon,0.026957284561732842
##aha,0.026955007846757566
explained,0.026929950796429732
heightened,0.026920055960585807
beautiful,0.02691742624127437
allegedly,0.026906054387160937
shredded,0.026900172102422733
arctic,0.026859358494496218
breakout,0.026855422475336052
chaotic,0.026849567958663268
casually,0.02678782633940713
##lase,0.02677695209422925
insurgents,0.026728076984735998
##kers,0.026695750765953617
##bn,0.026663366485120438
killers,0.026654868981100827
intuitive,0.026636573256116236
regarded,0.02663363228818507
##oun,0.026631514839630024
gut,0.026623379659089952
pointed,0.02661508005842117
scotland,0.026582564162944064
moody,0.026562550304173503
##urn,0.026542082212909972
1964,0.026524119241691388
loose,0.026508311600910512
haley,0.026482213722952553
relating,0.02647636958680439
##urgent,0.02645768917113339
outdated,0.02644922116417799
thames,0.026442863203603412
##sau,0.026425076637907278
meta,0.026417939070850497
fugitive,0.026404986401105453
grim,0.02639907235975317
tc,0.02638293498910814
din,0.02636294545008378
##ing,0.026312204583931117
##ening,0.02626961567038339
arteries,0.02625159224447535
##bc,0.026249585817075347
frantic,0.026233070069453395
sanchez,0.02621168721332811
slamming,0.026190965538465734
shan,0.026190479847351036
preservation,0.026184227650834602
collapses,0.026176510532508523
mixed,0.02616745353372993
checked,0.026141999861301085
insights,0.026137442916401278
announced,0.02613550604507271
overnight,0.02611688938982764
dating,0.02610679813796785
##ava,0.026087060257026243
tricky,0.026084336082534524
outraged,0.026027323218668696
finale,0.026015690059376723
laugh,0.026010759443414813
vin,0.025980601093900876
unarmed,0.025945032898468702
41,0.025873742368767574
steam,0.025817484395203826
lent,0.02580691190019098
character,0.025804150730702854
troubles,0.02579578292167616
##fin,0.02578529422798693
wary,0.025770865270803203
##tma,0.02576944729125073
studying,0.02576730932990301
draws,0.02572527922465455
##urized,0.025722417830087427
deliberately,0.025693624608491183
##eptive,0.025659050689473956
offences,0.0256589740145132
faith,0.025615203837375186
contemplated,0.02558541275094798
slumped,0.025581213584851256
org,0.025555541474448558
85,0.0255398988869774
birmingham,0.025526919374754754
1894,0.025485280361662574
disrupted,0.02544780117294277
villain,0.025444377591539634
libya,0.025378533914189524
##iz,0.02535626605361792
expecting,0.025352441264971805
##had,0.02533759632850426
database,0.025335362941114624
kicking,0.025300599726222697
expenses,0.025299768071949818
totally,0.02529943978552039
slash,0.02520615034125247
initially,0.025166685823361883
ugly,0.025159991202809828
performances,0.025153469039690797
fed,0.02514076899676674
shifting,0.025140651586639345
arbitrary,0.02511497729609999
cancelled,0.025108465747285195
vietnam,0.0251053536918986
187,0.025074346169710788
retorted,0.025070381145110163
pope,0.025051690517927452
ford,0.02505146350848905
servicemen,0.025035202573318482
perceptions,0.02502787520358859
pathogen,0.025020225007899237
sadly,0.024988952207338027
##ental,0.02495632155143158
darrell,0.024949541157201046
towns,0.024940232554933012
australian,0.024905423366211505
maintained,0.024904627833245645
combination,0.024901057305510503
beverages,0.024894757303341404
barbara,0.024885635810309968
horrors,0.024884686445671402
##eri,0.024870072583114022
challenging,0.024864989494187764
##ands,0.024849000601015983
yelling,0.024845820627405844
##wash,0.024813220183369938
intercepted,0.02480073164213246
banished,0.024800145244732497
dad,0.02479132173848885
editors,0.024771958954194945
sherman,0.024757046954320003
wink,0.02475489825237705
112,0.024749207721669456
applied,0.024743117665434973
flash,0.02473500582299251
leon,0.024728350020539355
credentials,0.02471850441512443
arlington,0.024673245226294237
howard,0.024662817256905056
##bara,0.024662519628113725
##isen,0.02465915190208826
ric,0.02464551477803462
tour,0.024640803075796
bored,0.024635317092025103
##tour,0.02463420162660054
relatives,0.02462305280380123
commemoration,0.024585868210581136
##ane,0.024571168582456393
marche,0.024532919262773765
memoir,0.02451378764279423
ox,0.02451325397688751
addressing,0.02451154191221357
jamal,0.02448775698859696
confusing,0.024448405642456608
pizza,0.02443210109498848
explicit,0.02442890789746357
uncomfortable,0.02440765964975717
##sts,0.02439793284626551
##sta,0.024395104794516738
remembering,0.02438879066058085
##liest,0.0243881942691443
##iac,0.024387903615545464
keith,0.02438400871041857
slovakia,0.024374252450475354
mildly,0.024373807525819427
##eed,0.024373691624746775
iconic,0.0243654689564896
##op,0.024352877160282792
biographer,0.024342378503514735
graders,0.02432583257749367
ethics,0.02429321525435272
267,0.02428423252327893
gaming,0.024279325477585982
favorable,0.02423588303156161
washington,0.02423389190877512
devastated,0.024214325861576323
mach,0.02420590789514778
##uss,0.02418670542015742
charitable,0.024176008897991208
reeling,0.024165333098635694
##ces,0.024156207995277682
alfred,0.024137739129823258
intent,0.024128155841621257
apt,0.024111696146028067
bunch,0.024110001712135894
gate,0.0241025238103606
ignited,0.02408228173226649
coaching,0.024079388189021434
bubba,0.024067126420778562
228,0.024052215773967295
##gate,0.024048813293056706
##written,0.02401537418821755
infamous,0.024003533261590656
schedule,0.024003200660237603
sleeve,0.023968026592683416
filmmakers,0.023965649483456346
sim,0.023932971870774842
bowl,0.023920381748602705
celebrating,0.023910954921709866
whisper,0.023873933376087685
section,0.02387126624685271
theodore,0.02383335370333637
marathon,0.0238160545809628
competence,0.02381164135309424
rf,0.023783600132880937
##ver,0.023745180165068817
focuses,0.02371416494252815
##stock,0.02370852019490709
mocked,0.023701102125869882
booklet,0.023694241221783808
clever,0.02367030649551378
echoes,0.023648012130613308
epic,0.02363869644168039
disappointed,0.023628987657858203
bullying,0.02360560953032447
coding,0.023605596822959592
barnett,0.023580445786128564
muhammad,0.023550729604782585
nurse,0.023538368173589518
hr,0.023527169108662236
bodily,0.023508069520601
manufacturers,0.02350148214199022
glorious,0.023500166856931612
mara,0.023492966040538885
reported,0.023478573244332016
mainly,0.023474073789636146
11th,0.023455691122831808
unpredictable,0.023443715073025773
##stick,0.02340942496749566
barack,0.023397124934254766
gesture,0.023393424421478737
teen,0.023345043563760378
actually,0.023342869852477743
rick,0.02333209567604752
scandal,0.02332424786418431
sneak,0.02330905196929024
certificates,0.02330010939846323
breakaway,0.023270436844633795
souza,0.0232593766959326
translate,0.02321905689184832
##rad,0.023213475797921077
##sd,0.02320030319137061
anybody,0.023189819719733957
lam,0.02318872257633818
vivid,0.02315899600442749
broadcast,0.023157198672051273
##shing,0.023155967877486954
october,0.023143494346368285
fletcher,0.02312764150569672
bombings,0.023121856666046492
naples,0.023120347857790078
noted,0.023118507224295388
nationalist,0.023117293908284185
nl,0.023087799932818495
embraced,0.02307878008196908
belgian,0.02306739368964871
socialists,0.02300589243946339
manuel,0.023004130913004905
##sol,0.022997726532738485
fortunately,0.02298916454848187
colored,0.022983352391336975
glimpse,0.022982495570195705
##ever,0.022976539883955413
##erved,0.022972920898367263
stretch,0.0229429560402778
incarnation,0.022939055584038668
ks,0.022938092230044817
yard,0.022929060253944502
egyptians,0.022923718675699898
bottles,0.022908551378389954
thugs,0.022892446541597257
stigma,0.022884322900647423
##tya,0.022878894945168062
gag,0.022875686723273104
summarized,0.02287129019435455
##sville,0.022868950301662586
##way,0.022836728932195304
settled,0.02283155575067831
pages,0.022828525778541005
acknowledges,0.022824025879921765
09,0.022798234966335863
repeated,0.02278833931615485
ruins,0.022770606201119464
blink,0.022763539911807924
##uche,0.022750227191335237
highways,0.022719281191305545
exports,0.022659480189498715
devin,0.02265295665803478
compliment,0.022647553445921946
sparks,0.022646204982778254
##tou,0.022625405997375676
liaison,0.022622322235534783
crawling,0.022620046547301532
nikki,0.02259473546909368
relay,0.022593956306573394
feud,0.022572413652556397
definitive,0.02253950282387853
edwards,0.022518374921945195
##frey,0.022497357628692427
nomination,0.022496127596233696
facilitated,0.022488972228502272
disclose,0.02248109901040471
eleventh,0.02247597843631047
knives,0.02247574241150751
predictable,0.022460439623939434
sampson,0.0224485388866362
teens,0.022402325925874534
##gm,0.022401993710285877
networks,0.022401833916914443
multimedia,0.022398395473904903
dick,0.022398042202036256
cleared,0.022373554534027562
facts,0.022370637624812107
560,0.022357764146303433
lawrence,0.022356513941139914
patch,0.022301202408275905
alien,0.022290868210424246
uncovered,0.02228522488616876
responding,0.022271639175703597
admits,0.02225913747412832
blog,0.022247735262973252
##tures,0.0222461348335431
##hi,0.022237899219668993
##net,0.022209020444333236
##aged,0.02219738395858535
containment,0.02219315678337132
interrogation,0.022186221519922444
torch,0.02216314274236557
capabilities,0.022159368380175525
##nai,0.022146656027144097
##than,0.022140380006342875
invitation,0.022128921060510634
guess,0.022116907452600493
stumble,0.02208907893941191
examiner,0.022072369196096776
coral,0.022056298654164194
lenny,0.0220517482060668
angle,0.022047815448255126
boarded,0.022046332403581802
##ocation,0.022042268424840902
##hel,0.022029696701570015
pilot,0.022009498722790385
mutations,0.021983898266315756
attained,0.0219756275539387
travelling,0.02195277059493273
sentenced,0.021933564459799132
nervously,0.02192541341316803
crooked,0.021919317640254007
isaac,0.02189801602928316
consultancy,0.021874169321339617
caravan,0.021865654325657888
defined,0.021856543842975328
symbolic,0.021839990124178008
prisoner,0.021824511423689394
tasked,0.021768517274311568
recommended,0.021758405591826888
merry,0.021749606282125078
##till,0.021745719169816557
wah,0.021734917900343986
apart,0.021724110002596497
##aco,0.021722924449669632
greek,0.02172210612745446
reasoned,0.021718220739371793
bangladeshi,0.021673015138586223
##pped,0.021667952662375423
popularly,0.021660538294324464
swiss,0.02165035136798094
##ont,0.02164277125588738
unwilling,0.021630823736706464
inner,0.021625338556434726
loyal,0.02161693145106067
1991,0.021598530556053736
route,0.021590212628092763
f,0.021586663559068856
nsa,0.021579210081296072
parcel,0.021574981762371114
saturday,0.02156323251493924
fence,0.0215544314736531
guarded,0.021554059705801206
##dot,0.021553553195780294
##ama,0.021551132012852053
guardian,0.021549975578829303
pittsburgh,0.02154632580683537
##hips,0.021538236460640018
converted,0.02153430552084177
##dling,0.02151291504866333
##vitt,0.021503377028748608
transferring,0.021500339723404604
stocked,0.021492229344726166
debbie,0.021461392653795666
exclusive,0.021460036904186217
duties,0.021459401151569586
##ca,0.021459086376183625
##hos,0.021449308452249183
evangelist,0.02142417228860655
deciding,0.021415728313882505
mckenzie,0.021411948916869594
muller,0.02140469568103069
bracing,0.021401150466598563
##tro,0.021398901988984084
organizer,0.021390212861703877
restaurant,0.02136764767346077
buenos,0.021364886888656523
##ha,0.021341815249567804
sample,0.021320065611692134
battles,0.021256075869725905
##ham,0.021239131794770043
stronger,0.021235946110354512
##ites,0.021235917173863767
lanka,0.021235097138699338
##lly,0.021222527683073023
wrapped,0.021221112658340868
outs,0.021213654615024287
responsive,0.021212732800688465
monument,0.02120051131979591
drafts,0.02120034295933691
monday,0.02117776020375936
mirror,0.021174356485499934
creep,0.02117313496491613
##29,0.021165029714240436
france,0.021157089454089183
calculation,0.021142028243337163
##san,0.021122835525634088
pinned,0.021120934015442613
olive,0.02110535195648468
wine,0.021087723335076573
bridget,0.021078906518858465
cages,0.021068033905830844
scrubbed,0.02105755022445531
enjoyed,0.021047725138311053
crowds,0.02103531002225594
destined,0.021033249285179134
amidst,0.02102677947560123
actual,0.02102649929105782
barcelona,0.021017692212311714
asleep,0.021009083073133997
##inatory,0.021007561152490906
soaring,0.020987911730041116
boys,0.020987372751266723
##pa,0.020981712534811785
annexation,0.020961336502075
rafael,0.020944139362760517
backseat,0.02094373886821645
##hell,0.020940514182736916
##pic,0.020928533435105538
174,0.0209218681964832
economically,0.020917190945901158
##rly,0.020896402496088252
stunt,0.02089560704550765
trusted,0.02088356477471863
mer,0.02088339659694112
##inton,0.02087584430444834
grimm,0.02084995918606553
clearing,0.02084960195280458
murders,0.020845505614834368
closely,0.020831153908162498
big,0.02082988213884609
drastically,0.020812706797212168
massive,0.020806875929598078
friday,0.02080136338965688
picture,0.020792852317649095
bull,0.02077782405329707
joked,0.020774220492031793
grab,0.020771069302749717
benefited,0.020765338763291192
##bek,0.02075965738548918
crunch,0.0207409389438908
richardson,0.020724477130227834
vigorously,0.020723337807154088
cavern,0.020719062613327646
curry,0.02071306008101501
discusses,0.020710819940587932
incorrect,0.02069753124675923
enable,0.02069594788547568
slain,0.02068097197979226
collected,0.02066846992612975
determines,0.020662145555928234
triumph,0.020643264718458513
bare,0.020641474911405406
##grin,0.020639241222678663
correspondent,0.0206292918147803
segment,0.020629176010555673
##etic,0.02062719691752445
fascinating,0.020615874340916867
##vel,0.02061131773068866
kari,0.020599151561978793
filmed,0.020596721495761174
##ez,0.02058989219413106
script,0.020588391234083642
meat,0.020588012638743495
stabbing,0.020583418979743858
acknowledged,0.020572593830449678
##ion,0.020562958145912937
rocks,0.020562464383325332
psychiatrist,0.02053881266188799
##ues,0.020536664182532142
angrily,0.02053114753002666
##25,0.02052745734204215
1970s,0.020518615840792544
everybody,0.020510276569842893
intensity,0.020443400371708005
reg,0.020429356962237445
heartbreak,0.020428376915283614
network,0.020425907068638092
couples,0.02042261292253323
scan,0.020419784613024877
loud,0.02041937694698017
bow,0.02041822406453224
youngest,0.020412051726211595
disasters,0.020396525388077114
remorse,0.02037782201743987
##emy,0.020373773499402642
faa,0.020363640195544125
erosion,0.020363218001357094
##own,0.02036315724141416
##14,0.020336284447337146
vera,0.020334193176694798
presided,0.0203223507976105
##oulos,0.020317539843456627
##cript,0.020310077438058013
nikola,0.020309941790752146
cards,0.020304410727127874
1872,0.020269531091124702
hallway,0.020264084215571933
harley,0.020262134972523778
elaborate,0.020254677484060565
##nity,0.02025248100684118
ace,0.020250851121546603
gene,0.020240575064456905
collaborating,0.020238311075914783
yank,0.020201610473098493
2013,0.020195252220995576
roosevelt,0.020193326890125728
shocking,0.020176710170776727
lou,0.020142700435160178
film,0.02014186553374941
##ole,0.02013288267843568
harm,0.02011346801582817
looks,0.020106824691116625
spec,0.020095501409628288
developer,0.020094904513718963
nun,0.020094247936749337
learned,0.020090936346321
##cating,0.020082474626679832
privileged,0.02007719117014877
neutrality,0.020072006075575213
swallowing,0.020069249716510675
evolution,0.0200648728644488
oct,0.02006355622837793
luther,0.0200457735753839
billy,0.020043865393389978
ley,0.020037993559210633
mechanism,0.019998907524145404
lauren,0.019988219769780165
reacted,0.019987457957407077
stump,0.019966699083952218
wartime,0.019958156502317508
seoul,0.01995792580574394
dropping,0.019953862042810855
bbc,0.019949509846513745
publicized,0.019934258687827736
witnessing,0.01992899903127018
crafted,0.019925557485332042
desert,0.019924966441603038
tapped,0.01992106477201182
cryptic,0.019910729930513585
##iated,0.01990776752431124
notorious,0.019900444823938487
##dp,0.019900248969374954
assassination,0.019885422976007146
seal,0.019870906405087183
nbc,0.019868784491303235
persona,0.0198665782791751
170,0.01986460059404483
surplus,0.019861757922202298
customized,0.019856010942773568
engaging,0.019854684156589923
affirmative,0.019849060397711813
impossible,0.019834662346123567
pushes,0.01982281319361806
mormon,0.019822648676099695
responsibilities,0.019822361933855774
70,0.01979029088751957
mounts,0.019787655602916267
43rd,0.019777753598179185
england,0.01976279101661525
enemies,0.0197589207555491
##ttal,0.01975067951243138
nr,0.019731217158249464
